order_id,order_timestamp,customer_id,sku,category,channel,price_usd,qty,discount_pct,status,city,state,country,order_amount_usd
O101113,2025-07-04 16:52:41,C0443,S-VZ0RI0,Home,Email,36.1,5,0.21,completed,San Francisco,CA,USA,142.59
O100228,2025-07-04 17:01:08,C0166,S-69UGNE,Electronics,Email,73.81,3,0.11,completed,Denver,CO,USA,197.07
O100760,2025-07-04 17:11:41,C0298,S-E5EGTY,Electronics,Direct,88.47,3,0.14,completed,San Francisco,CA,USA,228.25
O100641,2025-07-04 18:06:06,C0211,S-HOWQ1G,Electronics,Social,124.16,1,0.17,returned,Phoenix,AZ,USA,103.05
O100288,2025-07-04 18:14:53,C0486,S-UJ3AC6,Apparel,Search,63.72,5,0.18,cancelled,Miami,FL,USA,261.25
O100558,2025-07-04 19:10:30,C0218,S-BC01AR,Home,Search,155.7,1,0.15,completed,Denver,CO,USA,132.34
O100707,2025-07-04 21:45:43,C0078,S-WWPM3X,Beauty,Affiliate,49.19,3,0.12,completed,Los Angeles,CA,USA,129.86
O101379,2025-07-04 22:55:02,C0084,S-DTED0P,Electronics,Social,62.68,4,,completed,New York,NY,USA,250.72
O100185,2025-07-05 00:23:24,C0463,S-RH8LX6,Electronics,Email,28.32,3,0.1,completed,San Francisco,CA,USA,76.46
O100609,2025-07-05 00:50:18,C0442,S-VNRPJY,Sports,Affiliate,41.22,3,0.25,completed,Phoenix,AZ,USA,92.75
O101292,2025-07-05 01:03:55,C0438,S-CQY265,Sports,Search,40.23,2,0.0,completed,New York,NY,USA,80.46
O100932,2025-07-05 01:16:20,C0096,S-RL2YJ0,Sports,Marketplace,74.2,5,0.15,returned,Boston,MA,USA,315.35
O100644,2025-07-05 01:38:53,C0077,S-W4JKFY,Electronics,Search,134.86,4,0.21,completed,San Francisco,CA,USA,426.16
O101339,2025-07-05 05:29:43,C0440,S-IQAX54,apparel,Marketplace,56.25,3,0.09,completed,Seattle,WA,USA,153.56
O101323,2025-07-05 05:42:24,C0022,S-TDHF15,Electronics,Search,108.78,3,0.21,completed,San Francisco,CA,USA,257.81
O100527,2025-07-05 05:47:26,C0005,S-BRMQG1,Home,Search,86.39,1,0.13,completed,New York,NY,USA,75.16
O100358,2025-07-05 06:28:51,C0449,S-XQM334,Apparel,Social,44.35,3,,completed,Miami,FL,USA,133.05
O100194,2025-07-05 06:48:50,C0291,S-STN7E3,Sports,Search,36.64,2,0.21,completed,,TX,USA,57.89
O101336,2025-07-05 08:36:15,C0049,S-GE0Q5Z,Electronics,Search,82.35,2,0.12,completed,New York,NY,USA,144.94
O100149,2025-07-05 11:48:55,C0110,S-J2POP8,Apparel,Search,31.31,3,0.1,completed,Miami,FL,USA,84.54
O100429,2025-07-05 12:14:39,C0228,S-J8MGPP,Beauty,Direct,25.64,1,0.08,completed,Boston,MA,USA,23.59
O100705,2025-07-05 12:45:04,C0145,S-CWZXSK,Apparel,Social,46.49,2,0.11,completed,Chicago,IL,USA,82.75
O101010,2025-07-05 13:15:47,C0352,S-HJPKHF,Beauty,Affiliate,18.73,2,0.05,completed,Phoenix,AZ,USA,35.59
O100103,2025-07-05 16:20:40,C0079,S-2IEUC1,Electronics,Search,52.57,1,0.11,returned,Miami,FL,USA,46.79
O100947,2025-07-05 17:26:59,C0498,S-WUDQVD,Electronics,Affiliate,75.42,5,,completed,Boston,MA,USA,377.1
O100516,2025-07-05 19:49:51,C0369,S-ZLBORI,Apparel,Marketplace,48.4,3,0.15,completed,Chicago,IL,USA,123.42
O101326,2025-07-05 20:10:32,C0254,S-VHUAZU,Apparel,Affiliate,87.92,3,,completed,Seattle,WA,USA,263.76
O100592,2025-07-05 22:04:42,C0348,S-SWK8TE,Apparel,Direct,39.35,4,0.06,completed,Chicago,IL,USA,147.96
O100594,2025-07-05 23:03:45,C0372,S-VZ4QKE,Beauty,Search,52.81,4,0.12,completed,Boston,MA,USA,185.89
O100128,2025-07-05 23:24:02,C0250,S-VS8Q34,Sports,Search,32.89,5,0.04,completed,San Francisco,CA,USA,157.87
O101496,2025-07-05 23:30:12,C0265,S-GCJBEO,Beauty,Search,30.81,2,0.18,completed,Los Angeles,CA,USA,50.53
O101464,2025-07-05 23:32:25,C0305,S-48JRPE,Beauty,Social,8.28,1,0.13,completed,Los Angeles,CA,USA,7.2
O101475,2025-07-06 05:21:02,C0331,S-DSIUAZ,Sports,Social,71.3,1,0.0,completed,Austin,TX,USA,71.3
O101161,2025-07-06 05:23:17,C0438,S-XODLCT,Home,Social,82.92,5,0.07,returned,San Francisco,CA,USA,385.58
O100611,2025-07-06 05:58:08,C0158,S-BKXCGW,Beauty,Email,37.32,1,0.23,completed,Miami,FL,USA,28.74
O100945,2025-07-06 06:00:39,C0351,S-7CN0EQ,Home,Direct,114.66,5,0.0,completed,Seattle,WA,USA,573.3
O100630,2025-07-06 06:27:48,C0360,S-HXRJM4,Home,Marketplace,105.14,2,0.11,completed,Denver,CO,USA,187.15
O100648,2025-07-06 06:55:50,C0289,S-IUSEXU,Beauty,Email,23.82,2,0.26,completed,New York,NY,USA,35.25
O100087,2025-07-06 07:05:28,C0362,S-0PDW5P,Home,Marketplace,44.92,5,0.01,completed,San Francisco,CA,USA,222.35
O100107,2025-07-06 07:09:39,C0239,S-KXB94P,Electronics,Social,97.67,3,0.22,completed,New York,NY,USA,228.55
O100405,2025-07-06 08:06:54,C0091,S-XJ0MQV,electronics,Direct,134.73,3,,completed,Seattle,WA,USA,404.19
O101140,2025-07-06 08:55:26,C0243,S-1K09NT,Apparel,Marketplace,47.56,5,0.12,completed,Denver,CO,USA,209.26
O100108,2025-07-06 09:11:18,C0352,S-LFEWVZ,Apparel,Email,20.28,3,0.14,completed,Los Angeles,CA,USA,52.32
O100171,2025-07-06 09:52:52,C0267,S-HTCS1K,Sports,Social,29.87,4,0.17,completed,New York,NY,USA,99.17
O100061,2025-07-06 11:14:48,C0493,S-8DZR1Y,Home,Email,64.59,3,0.12,completed,New York,NY,USA,170.52
O101218,2025-07-06 11:44:31,C0366,S-1ID9VV,Apparel,Affiliate,42.41,2,0.22,completed,Denver,CO,USA,66.16
O101187,2025-07-06 12:08:15,C0299,S-76ZUGF,Electronics,Search,59.39,1,0.04,completed,San Francisco,CA,USA,57.01
O100656,2025-07-06 12:44:14,C0419,S-3ZSMV3,Beauty,Direct,16.94,2,0.0,completed,San Francisco,CA,USA,33.88
O100978,2025-07-06 12:46:41,C0072,S-FLQ8XP,Electronics,Marketplace,102.42,2,0.08,cancelled,Austin,TX,USA,188.45
O100817,2025-07-06 13:20:56,C0024,S-917RMP,Apparel,Affiliate,35.38,3,0.0,processing,Seattle,WA,USA,106.14
O100328,2025-07-06 13:51:26,C0299,S-VKDC9X,Sports,Search,80.95,5,0.26,completed,Chicago,IL,USA,299.51
O100437,2025-07-06 14:05:20,C0472,S-0SQG4E,Electronics,Search,29.39,3,0.0,completed,New York,NY,USA,88.17
O100296,2025-07-06 15:45:09,C0195,S-8UUG95,Apparel,Direct,20.68,5,0.19,completed,New York,NY,USA,83.75
O101308,2025-07-06 16:12:14,C0122,S-I72OAL,Electronics,Social,46.98,2,,completed,Denver,CO,USA,93.96
O100724,2025-07-06 16:27:28,C0278,S-VR7MGA,Home,Direct,68.03,5,0.22,completed,New York,NY,USA,265.32
O101104,2025-07-06 17:31:09,C0499,S-LUEQ4D,Sports,Search,51.26,2,0.17,cancelled,Austin,TX,USA,85.09
O101184,2025-07-06 17:43:03,C0208,S-11PJQ5,Beauty,Social,36.37,4,0.04,completed,Phoenix,AZ,USA,139.66
O100183,2025-07-06 17:49:39,C0310,S-ZEWVIY,Home,Social,134.74,4,0.02,completed,Denver,CO,USA,528.18
O101109,2025-07-06 17:53:43,C0460,S-THZM32,Electronics,Social,66.7,2,0.13,completed,Chicago,IL,USA,116.06
O100744,2025-07-06 18:51:45,C0165,S-HLCWBP,Electronics,Social,97.79,4,0.14,processing,Chicago,IL,USA,336.4
O101121,2025-07-06 20:28:52,C0493,S-M3V16X,Electronics,Search,125.12,4,0.31,completed,Denver,CO,USA,345.33
O101413,2025-07-07 01:36:51,C0011,S-5I67ZS,Apparel,Direct,76.59,3,0.03,completed,Chicago,IL,USA,222.88
O101162,2025-07-07 03:00:22,C0496,S-QSI2G7,Sports,Search,54.04,4,0.07,completed,Austin,TX,USA,201.03
O100168,2025-07-07 05:10:33,C0024,S-37ZGF9,Apparel,Affiliate,84.0,2,,completed,New York,NY,USA,168.0
O101285,2025-07-07 05:42:41,C0397,S-VG688U,Sports,Marketplace,44.21,2,0.07,cancelled,New York,NY,USA,82.23
O101209,2025-07-07 06:09:18,C0473,S-FY1H0S,Beauty,Email,33.87,4,0.17,completed,San Francisco,CA,USA,112.45
O100948,2025-07-07 06:50:16,C0382,S-46HD2O,Apparel,Social,14.24,3,0.04,completed,Denver,CO,USA,41.01
O100381,2025-07-07 07:49:19,C0248,S-TZ91X7,Beauty,Search,41.86,3,0.18,completed,Miami,FL,USA,102.98
O100815,2025-07-07 08:32:48,C0308,S-DWCDEC,Electronics,Search,73.71,2,0.19,completed,New York,NY,USA,119.41
O101482,2025-07-07 08:36:25,C0442,S-V724HK,Beauty,Email,45.72,2,0.12,completed,Phoenix,AZ,USA,80.47
O100055,2025-07-07 08:39:45,C0057,S-2FLU7U,Sports,Direct,73.81,4,0.0,processing,Seattle,WA,USA,295.24
O101281,2025-07-07 08:47:50,C0454,S-L6HFH4,Apparel,Marketplace,29.38,3,0.1,completed,Boston,MA,USA,79.33
O100544,2025-07-07 08:55:21,C0489,S-XK0ARE,Electronics,Social,193.07,5,,completed,Phoenix,AZ,USA,965.35
O101347,2025-07-07 10:02:20,C0028,S-IXFY1Z,Sports,Marketplace,75.64,3,0.1,completed,Boston,MA,USA,204.23
O101430,2025-07-07 10:22:44,C0004,S-JOTV7H,Beauty,Social,35.34,1,0.15,completed,Phoenix,AZ,USA,30.04
O100872,2025-07-07 11:57:10,C0372,S-G4WFEO,Electronics,Search,63.29,1,0.12,completed,San Francisco,CA,USA,55.7
O100399,2025-07-07 13:31:03,C0038,S-NX4SN6,Home,Direct,29.21,4,,returned,Boston,MA,USA,116.84
O100144,2025-07-07 15:16:56,C0336,S-IOXD9C,Home,Email,35.81,2,0.0,processing,Los Angeles,CA,USA,71.62
O100812,2025-07-07 15:35:13,C0393,S-07OL93,Electronics,Search,131.2,5,0.24,completed,Los Angeles,CA,USA,498.56
O100775,2025-07-07 16:22:30,C0341,S-TGDUQ6,Electronics,Search,85.53,3,0.29,completed,San Francisco,CA,USA,182.18
O101410,2025-07-07 16:40:47,C0087,S-8JU63L,Home,Email,75.6,1,0.09,completed,Phoenix,AZ,USA,68.8
O101107,2025-07-07 17:26:03,C0266,S-FLIG5G,Electronics,Social,310.12,1,0.02,completed,Boston,MA,USA,303.92
O101130,2025-07-07 17:29:44,C0013,S-WPJ8YI,Beauty,Affiliate,23.91,5,0.22,completed,Los Angeles,CA,USA,93.25
O100971,2025-07-07 17:50:37,C0091,S-S2GKFL,Sports,Social,49.23,3,0.16,completed,New York,NY,USA,124.06
O101291,2025-07-07 18:10:06,C0136,S-242OM7,Beauty,Email,36.67,4,0.16,completed,Chicago,IL,USA,123.21
O101172,2025-07-07 19:14:13,C0180,S-2J7Q4K,Electronics,Direct,56.37,4,0.39,completed,Miami,FL,USA,137.54
O101073,2025-07-07 19:31:30,C0012,S-2BKAWY,Electronics,Social,267.31,3,0.11,completed,Denver,CO,USA,713.72
O100434,2025-07-07 21:13:14,C0332,S-HUXG2M,Home,Email,15.45,4,0.02,completed,New York,NY,USA,60.56
O100583,2025-07-07 21:49:19,C0105,S-YOHMI9,Electronics,Social,46.92,2,0.03,completed,Boston,MA,USA,91.02
O101381,2025-07-07 23:24:37,C0232,S-FTLH33,Electronics,Social,123.19,3,0.28,processing,New York,NY,USA,266.09
O100323,2025-07-07 23:41:10,C0161,S-YIRQ8R,Home,Direct,94.21,1,0.04,returned,Chicago,IL,USA,90.44
O101350,2025-07-07 23:52:25,C0043,S-AVMNKW,Sports,Social,23.48,3,0.13,completed,Boston,MA,USA,61.28
O101327,2025-07-08 00:25:03,C0328,S-FAWWJN,Apparel,Affiliate,37.24,5,0.16,completed,Chicago,IL,USA,156.41
O101227,2025-07-08 01:04:52,C0089,S-MT28LL,Sports,Search,28.55,2,0.12,completed,Phoenix,AZ,USA,50.25
O100208,2025-07-08 01:30:16,C0090,S-0UR5L8,Electronics,Marketplace,160.52,4,0.17,processing,New York,NY,USA,532.93
O100370,2025-07-08 03:14:21,C0080,S-50UI22,Electronics,Social,65.95,5,0.0,processing,Denver,CO,USA,329.75
O100570,2025-07-08 04:40:43,C0069,S-NF5CA7,Beauty,Email,51.25,5,0.1,completed,Boston,MA,USA,230.62
O100560,2025-07-08 05:00:39,C0018,S-TA83RU,Sports,Direct,38.21,5,0.04,completed,Denver,CO,USA,183.41
O100133,2025-07-08 05:18:53,C0258,S-SAL8M1,Electronics,Marketplace,84.13,4,0.02,completed,Chicago,IL,USA,329.79
O100837,2025-07-08 05:38:32,C0350,S-N9YGCM,Apparel,Marketplace,20.09,1,,completed,Los Angeles,CA,USA,20.09
O100906,2025-07-08 07:23:10,C0295,S-XC45BN,Electronics,Search,374.21,4,0.04,completed,Denver,CO,USA,1436.97
O100038,2025-07-08 07:28:41,C0258,S-NCXLL4,Beauty,Direct,25.46,5,0.06,completed,Denver,CO,USA,119.66
O100074,2025-07-08 07:29:43,C0363,S-9YJB1Q,Home,Marketplace,43.64,3,0.0,completed,Phoenix,AZ,USA,130.92
O100143,2025-07-08 07:31:57,C0132,S-C4RTWU,Beauty,Direct,33.81,4,0.16,completed,Miami,FL,USA,113.6
O101132,2025-07-08 08:35:11,C0399,S-MWKOG0,Beauty,Social,12.68,3,0.14,completed,Denver,CO,USA,32.71
O101248,2025-07-08 08:42:28,C0496,S-S3QW75,Beauty,Search,36.42,3,0.08,processing,Chicago,IL,USA,100.52
O101120,2025-07-08 09:56:52,C0189,S-VTMY8A,Sports,Search,16.55,2,0.22,completed,Miami,FL,USA,25.82
O100703,2025-07-08 11:56:53,C0469,S-768SY7,Apparel,Social,59.56,4,0.0,completed,Los Angeles,CA,USA,238.24
O101406,2025-07-08 12:25:49,C0217,S-7NXP0J,Electronics,Marketplace,102.88,2,0.06,completed,,CO,USA,193.41
O101483,2025-07-08 12:32:16,C0370,S-EZ6IZ8,Electronics,Email,58.08,3,0.12,cancelled,Phoenix,AZ,USA,153.33
O101307,2025-07-08 13:33:51,C0133,S-P4RXMD,Sports,Social,47.32,3,0.07,completed,Austin,TX,USA,132.02
O101313,2025-07-08 15:13:18,C0298,S-CRV68J,Apparel,Social,61.24,4,,completed,Chicago,IL,USA,244.96
O100975,2025-07-08 15:38:59,C0129,S-HBBJCD,Electronics,Social,99.58,5,,completed,Denver,CO,USA,2489.5
O101229,2025-07-08 17:29:50,C0051,S-LEU6ZU,Beauty,Email,43.47,2,0.02,completed,New York,NY,USA,85.2
O100877,2025-07-08 17:52:04,C0477,S-NXHN5E,Beauty,Search,33.13,3,0.08,completed,Seattle,WA,USA,91.44
O101090,2025-07-08 18:53:39,C0323,S-KJD2V1,Apparel,Social,8.95,1,0.0,completed,Chicago,IL,USA,8.95
O101380,2025-07-08 21:19:17,C0482,S-MWJPIW,Home,Search,64.39,2,0.12,completed,Seattle,WA,USA,113.33
O100427,2025-07-08 21:29:09,C0389,S-B2RTSO,Home,Search,89.83,3,,processing,Los Angeles,CA,USA,269.49
O100005,2025-07-08 21:35:47,C0223,S-FMYZYC,Home,Email,74.88,5,0.08,completed,Boston,MA,USA,344.45
O100449,2025-07-08 22:41:33,C0258,S-C1CQG4,Beauty,Affiliate,24.73,4,,completed,Seattle,WA,USA,98.92
O100284,2025-07-08 23:44:04,C0387,S-FFQOT8,Electronics,Direct,167.52,2,0.21,completed,New York,NY,USA,264.68
O101009,2025-07-09 00:24:23,C0277,S-PNWBGD,Apparel,Search,28.04,5,0.17,completed,Los Angeles,CA,USA,116.37
O101169,2025-07-09 00:26:03,C0225,S-CPK7PW,Home,Search,109.35,3,0.19,completed,Seattle,WA,USA,265.72
O100241,2025-07-09 00:39:58,C0145,S-LPQ2WG,Home,Direct,53.83,2,0.16,completed,Seattle,WA,USA,90.43
O100015,2025-07-09 01:59:39,C0302,S-71YZOY,Apparel,Affiliate,105.75,1,0.08,completed,Seattle,WA,USA,97.29
O100156,2025-07-09 02:16:01,C0220,S-HECGZ9,Beauty,Marketplace,29.51,5,0.23,processing,Miami,FL,USA,113.61
O101306,2025-07-09 03:01:04,C0360,S-MAOK8T,Electronics,Email,49.43,5,0.35,completed,Denver,CO,USA,160.65
O100415,2025-07-09 05:08:00,C0274,S-BN9WSZ,Home,Marketplace,53.42,1,0.13,completed,Boston,MA,USA,46.48
O101298,2025-07-09 05:26:09,C0039,S-9ZZCGL,Sports,Search,32.33,1,0.0,completed,Phoenix,AZ,USA,32.33
O100125,2025-07-09 06:07:39,C0307,S-Q7UWW5,Home,Search,60.59,1,0.03,completed,Boston,MA,USA,58.77
O100616,2025-07-09 06:25:02,C0120,S-B3I4FI,Electronics,Search,64.77,4,0.09,completed,New York,NY,USA,235.76
O100411,2025-07-09 07:52:14,C0292,S-JTUW9O,Electronics,Email,137.49,4,0.2,completed,Austin,TX,USA,439.97
O100696,2025-07-09 08:52:18,C0149,S-KHBA5M,Electronics,Affiliate,64.75,1,0.12,cancelled,San Francisco,CA,USA,56.98
O101001,2025-07-09 09:00:48,C0159,S-HRKDVN,Electronics,Direct,32.23,4,0.0,completed,Boston,MA,USA,128.92
O100763,2025-07-09 09:27:57,C0001,S-NSGZSR,Sports,Email,31.26,1,0.18,completed,Phoenix,AZ,USA,25.63
O101396,2025-07-09 12:08:50,C0301,S-1CNAQ2,Home,Direct,39.04,5,0.11,completed,Denver,CO,USA,173.73
O101408,2025-07-09 13:20:19,C0103,S-TJ6AC4,Electronics,Email,254.68,2,0.12,completed,Boston,MA,USA,448.24
O100839,2025-07-09 16:26:47,C0208,S-XNY2X1,Sports,Social,32.81,1,0.13,completed,Boston,MA,USA,28.54
O100395,2025-07-09 18:00:31,C0429,S-ESDNAI,Sports,Marketplace,56.14,5,0.15,completed,Los Angeles,CA,USA,238.59
O100109,2025-07-09 21:02:44,C0172,S-VDZ4X1,Beauty,Search,19.7,3,0.02,completed,Seattle,WA,USA,57.92
O100752,2025-07-09 21:04:01,C0249,S-VK8SXF,Electronics,Affiliate,105.07,5,0.13,completed,San Francisco,CA,USA,457.05
O100628,2025-07-09 23:45:04,C0096,S-1DJRWE,Electronics,Search,177.35,4,0.16,completed,San Francisco,CA,USA,595.9
O101188,2025-07-10 00:18:19,C0081,S-2T8LLI,Electronics,Direct,83.44,2,0.25,completed,Chicago,IL,USA,125.16
O101266,2025-07-10 00:44:20,C0077,S-1GHLU8,Apparel,Marketplace,26.78,2,0.1,processing,Miami,FL,USA,48.2
O100120,2025-07-10 01:21:53,C0071,S-ZS43C5,Electronics,Search,57.42,3,,processing,Miami,FL,USA,172.26
O100925,2025-07-10 03:10:50,C0053,S-0771HL,Electronics,Marketplace,55.56,5,0.05,completed,Boston,MA,USA,263.91
O101363,2025-07-10 03:25:37,C0005,S-EXVA5E,Sports,Affiliate,76.94,4,0.0,completed,Seattle,WA,USA,307.76
O100190,2025-07-10 03:59:49,C0366,S-9R7ANQ,Electronics,Direct,30.68,3,,completed,Phoenix,AZ,USA,92.04
O100159,2025-07-10 04:12:27,C0070,S-5COZRO,Apparel,Email,18.42,1,,completed,Miami,FL,USA,18.42
O100324,2025-07-10 04:35:46,C0384,S-0YKNFU,Sports,Affiliate,14.57,4,0.19,completed,Seattle,WA,USA,47.21
O101356,2025-07-10 05:23:26,C0096,S-R6KFKL,Electronics,Search,105.64,5,0.03,returned,Seattle,WA,USA,512.35
O101002,2025-07-10 05:43:16,C0011,S-PPBQUA,Electronics,Social,56.51,4,0.15,cancelled,Phoenix,AZ,USA,192.13
O100924,2025-07-10 05:44:28,C0441,S-4I5YMQ,Home,Affiliate,75.1,4,0.0,completed,Austin,TX,USA,300.4
O100494,2025-07-10 07:51:40,C0202,S-1V3ZO7,Home,Email,54.89,5,0.11,completed,San Francisco,CA,USA,244.26
O100962,2025-07-10 08:34:20,C0430,S-3OKLMC,Beauty,Email,27.15,5,0.21,completed,,IL,USA,107.24
O100476,2025-07-10 08:58:13,C0402,S-9SIJPY,Home,Search,53.0,4,,completed,Miami,FL,USA,212.0
O100289,2025-07-10 09:27:51,C0473,S-E7B7P0,Apparel,Direct,23.43,5,0.15,completed,Miami,FL,USA,497.9
O101087,2025-07-10 11:34:50,C0081,S-GQ9AZH,Electronics,Direct,96.4,4,0.12,completed,Phoenix,AZ,USA,339.33
O100805,2025-07-10 11:48:58,C0089,S-A50NOO,Apparel,Social,45.75,3,0.13,completed,Chicago,IL,USA,119.41
O100223,2025-07-10 11:51:18,C0300,S-S9BP4M,Beauty,Marketplace,15.53,1,0.16,completed,Miami,FL,USA,13.05
O100701,2025-07-10 12:17:46,C0336,S-EH81A4,Apparel,Direct,28.2,1,0.17,completed,Chicago,IL,USA,23.41
O100176,2025-07-10 13:11:08,C0363,S-UZVGWW,Beauty,Search,28.42,5,0.28,completed,San Francisco,CA,USA,102.31
O101282,2025-07-10 13:48:35,C0343,S-RZKDU6,Electronics,Direct,60.73,4,0.15,completed,Phoenix,AZ,USA,206.48
O101367,2025-07-10 15:13:02,C0065,S-V50EW2,Sports,Social,39.44,2,0.0,completed,Austin,TX,USA,78.88
O100835,2025-07-10 15:26:14,C0043,S-L25B7K,Home,Email,45.84,3,0.05,completed,Boston,MA,USA,130.64
O101344,2025-07-10 16:07:31,C0042,S-4U923O,Beauty,Affiliate,19.56,5,0.18,processing,Los Angeles,CA,USA,80.2
O101228,2025-07-10 17:24:24,C0173,S-RGNJZM,Beauty,Affiliate,49.28,4,0.13,completed,Austin,TX,USA,171.49
O101214,2025-07-10 19:03:45,C0178,S-OFPVIM,Electronics,Marketplace,77.89,2,0.28,completed,Denver,CO,USA,112.16
O100248,2025-07-10 19:22:21,C0078,S-RCB1KJ,Home,Search,50.86,3,0.07,completed,Boston,MA,USA,141.9
O100651,2025-07-10 20:04:43,C0142,S-PY857N,Beauty,Affiliate,31.02,4,0.2,completed,Phoenix,AZ,USA,99.26
O100726,2025-07-10 21:04:54,C0081,S-ACOLOL,Apparel,Affiliate,48.44,1,0.12,completed,Seattle,WA,USA,42.63
O100091,2025-07-10 22:35:09,C0432,S-94DNMK,Home,Search,41.91,1,0.06,returned,Denver,CO,USA,39.4
O100090,2025-07-10 22:40:45,C0500,S-YFPMVX,Apparel,Search,41.54,1,,returned,Seattle,WA,USA,41.54
O101259,2025-07-11 00:26:46,C0428,S-93N4BF,Electronics,Social,199.62,3,,cancelled,Denver,CO,USA,598.86
O100413,2025-07-11 02:08:59,C0417,S-QZFHOM,Home,Social,58.76,2,0.2,completed,Austin,TX,USA,94.02
O101038,2025-07-11 02:45:46,C0445,S-CZJJY4,Apparel,Social,34.13,4,0.17,completed,Miami,FL,USA,113.31
O101246,2025-07-11 02:55:12,C0091,S-ALL2UN,Electronics,Search,59.33,3,0.14,completed,Boston,MA,USA,153.07
O100332,2025-07-11 07:28:11,C0315,S-DEJ31G,Home,Direct,26.56,5,0.12,completed,Miami,FL,USA,116.86
O100740,2025-07-11 07:31:04,C0165,S-ECJUIS,Beauty,Search,31.39,2,,completed,Los Angeles,CA,USA,62.78
O100252,2025-07-11 08:03:38,C0454,S-W232UT,Home,Search,28.74,5,0.24,processing,Chicago,IL,USA,109.21
O100200,2025-07-11 09:49:22,C0248,S-QZPNIQ,Electronics,Search,60.34,5,0.12,returned,New York,NY,USA,265.5
O101148,2025-07-11 11:53:41,C0135,S-QIV929,Home,Search,91.02,2,0.12,completed,Miami,FL,USA,160.2
O100118,2025-07-11 11:56:33,C0105,S-EPKYRY,Electronics,Direct,61.47,4,0.18,completed,San Francisco,CA,USA,201.62
O100907,2025-07-11 12:28:54,C0048,S-FG00ZK,Apparel,Direct,36.04,5,0.28,completed,San Francisco,CA,USA,129.74
O100854,2025-07-11 13:18:36,C0140,S-T5OVJY,Beauty,Social,48.27,3,0.11,completed,Phoenix,AZ,USA,128.88
O100357,2025-07-11 14:17:35,C0003,S-DOUADV,Home,Direct,55.1,3,,completed,Seattle,WA,USA,165.3
O100714,2025-07-11 15:07:59,C0085,S-25VW9Y,Sports,Social,50.4,3,0.36,completed,Austin,TX,USA,96.77
O101081,2025-07-11 17:47:42,C0346,S-V5JHUR,Apparel,Marketplace,17.33,2,0.0,completed,Boston,MA,USA,34.66
O100779,2025-07-11 17:55:10,C0055,S-VSYJAF,Electronics,Direct,141.7,5,0.08,completed,Los Angeles,CA,USA,651.82
O100078,2025-07-11 18:09:27,C0262,S-HT7PZE,Sports,Social,45.38,4,0.16,completed,Austin,TX,USA,152.48
O101270,2025-07-11 19:17:14,C0206,S-ACNU41,Electronics,Email,76.85,5,,completed,Boston,MA,USA,384.25
O101078,2025-07-11 19:49:13,C0463,S-ZQUA1Q,Apparel,Search,28.31,3,0.23,completed,Austin,TX,USA,65.4
O100834,2025-07-11 20:11:04,C0250,S-91OTKZ,Electronics,Affiliate,189.06,4,0.18,completed,Austin,TX,USA,620.12
O100423,2025-07-11 21:38:29,C0076,S-C7RM6J,Sports,Social,94.98,5,0.07,cancelled,Boston,MA,USA,441.66
O101068,2025-07-11 22:29:49,C0443,S-1JLOPO,Sports,Search,111.51,1,0.13,completed,Miami,FL,USA,97.01
O100959,2025-07-11 22:48:39,C0285,S-UXYP3H,Electronics,Email,99.14,1,0.03,completed,Chicago,IL,USA,96.17
O100555,2025-07-11 22:56:53,C0210,S-Q7W7JP,Sports,Social,82.58,5,0.0,completed,Austin,TX,USA,412.9
O100491,2025-07-11 23:14:25,C0227,S-YMYRSV,Beauty,Direct,24.65,4,0.01,returned,Boston,MA,USA,97.61
O100167,2025-07-11 23:53:30,C0242,S-DIEQFB,Sports,Affiliate,58.27,1,0.02,completed,Austin,TX,USA,57.1
O101006,2025-07-11 23:55:05,C0078,S-ZSXJZV,Home,Email,89.0,4,0.1,completed,New York,NY,USA,320.4
O100197,2025-07-12 01:46:09,C0100,S-BMC97C,Sports,Search,49.58,1,0.11,completed,Austin,TX,USA,44.13
O100935,2025-07-12 09:45:44,C0017,S-XQOMTS,Beauty,Search,36.66,3,,completed,Denver,CO,USA,109.98
O101094,2025-07-12 11:13:47,C0439,S-54884Z,Beauty,Email,16.82,5,0.05,completed,Chicago,IL,USA,79.89
O100440,2025-07-12 13:48:50,C0336,S-BX4LR9,Home,Search,41.25,4,,completed,Los Angeles,CA,USA,165.0
O101149,2025-07-12 14:30:08,C0087,S-56IZC0,Home,Direct,69.84,5,0.03,completed,Boston,MA,USA,338.72
O100893,2025-07-12 17:20:02,C0068,S-2A2T34,Electronics,Search,121.39,4,0.33,completed,Boston,MA,USA,325.33
O100021,2025-07-12 18:42:04,C0342,S-OR56FA,Apparel,Marketplace,29.46,4,,completed,Chicago,IL,USA,117.84
O101181,2025-07-12 21:39:26,C0362,S-FXP323,Electronics,Marketplace,51.33,4,0.16,completed,Phoenix,AZ,USA,172.47
O100739,2025-07-12 22:10:55,C0252,S-DJSGG0,Home,Social,48.9,3,0.05,completed,Phoenix,AZ,USA,139.36
O101452,2025-07-12 23:00:34,C0179,S-XJBC8V,Electronics,Email,156.16,3,0.28,completed,Miami,FL,USA,337.31
O100869,2025-07-13 04:37:27,C0019,S-DDAFS1,Electronics,Social,88.77,4,0.13,completed,Phoenix,AZ,USA,308.92
O100898,2025-07-13 05:16:02,C0068,S-GP6YWK,Sports,Search,73.5,4,0.14,completed,Miami,FL,USA,252.84
